react_id	kappmax_davidi_per_pp_per_s_ensemble_model	kappmax_davidi_per_pp_per_s_median_imputed	kappmax_KO_ALE_davidi_per_pp_per_s_ensemble_model	kappmax_KO_ALE_davidi_per_pp_per_s_median_imputed	kappmax_KO_ALE_per_pp_per_s_ensemble_model	kappmax_KO_ALE_per_pp_per_s_median_imputed	kcat_in_vitro_per_s_ensemble_model	kcat_in_vitro_per_s_median_imputed
S2FE2SR	44.65822906	6.2	8.505965748	4.2	2.157229539	3.26802058	7.172819729	16.61666667
S2FE2SS	30.4488919	6.2	5.290799312	4.2	2.059549366	3.26802058	9.553916495	16.61666667
S2FE2SS2	30.4488919	6.2	5.290799312	4.2	2.059549366	3.26802058	9.553916495	16.61666667
S2FE2ST	19.74463723	6.2	18.18008308	4.2	2.682409645	3.26802058	9.85972329	16.61666667
S4FE4SR	16.93571131	6.2	11.51186702	4.2	2.467245269	3.26802058	8.111021452	16.61666667
S4FE4ST	19.74463723	6.2	18.18008308	4.2	2.682409645	3.26802058	9.85972329	16.61666667
S7PI	7.652570405	6.2	1.631390273	1.631390273	1.631390273	1.631390273	0.44	0.44
SADH	12.19214707	6.2	15.07812766	4.2	14.35946665	3.26802058	17.27880532	16.61666667
SADT2	22.52820312	6.2	13.01236773	4.2	4.711473637	3.26802058	9.625994092	16.61666667
SARCOX	5.650601753	6.2	5.102626694	4.2	2.482688251	3.26802058	14.90327175	16.61666667
SBTPD	5.206871435	6.2	5.847615669	4.2	2.728478929	3.26802058	13.33208693	16.61666667
SBTPD_b	6.325255767	6.2	6.538297885	4.2	2.50192565	3.26802058	16.40333731	16.61666667
SCYSDS	8.407089288	6.2	17.8650969	4.2	3.198283497	3.26802058	7.92504327	16.61666667
SDPDS	428	428	428	428	102.2285946	102.2285946	266.667	266.667
SDPTA	6.41900897	6.2	8.38446736	4.2	4.120056007	3.26802058	86	86
SDPTA_b	7.5	7.5	7.5	7.5	6.698488608	6.698488608	0.3	0.3
SELCYSS	5.760042456	6.2	12.8197036	4.2	7.098511645	3.26802058	0.0217	0.0217
SELGTHR	5.033260111	6.2	14.13257895	4.2	3.4875406	3.26802058	10.06249517	16.61666667
SELGTHR2	3.901923271	6.2	9.779972811	4.2	2.723451325	3.26802058	13.37113207	16.61666667
SELGTHR3	3.901923271	6.2	9.779972811	4.2	2.723451325	3.26802058	13.37113207	16.61666667
SELNPS	3.694602565	6.2	7.285751007	4.2	5.118438797	3.26802058	9.611330819	16.61666667
SELR	22.87329839	6.2	6.110715415	4.2	2.490233785	3.26802058	10.33298765	16.61666667
SELtpp	7.379503994	6.2	22.64703417	4.2	21.87028232	3.26802058	13.94801967	16.61666667
SEPHCHCS	2.86226002	6.2	1.474106826	1.474106826	1.474106826	1.474106826	0.05	0.05
SERASr	3.078914008	6.2	0.209117788	0.209117788	0.209117788	0.209117788	5.72656276	16.61666667
SERASr_b	16.01173842	6.2	7.15844114	4.2	2.660067257	3.26802058	7.900499524	16.61666667
SERAT	38	38	38	38	21.21566613	21.21566613	16.9	16.9
SERAT_b	9.736213185	6.2	10.15775762	4.2	6.043759501	3.26802058	0.68	0.68
SERD_D	6.885199444	6.2	15.84741944	4.2	4.375566901	3.26802058	1.6	1.6
SERD_L	13.95132967	6.2	33.12491505	4.2	8.625683328	3.26802058	1.6	1.6
SERTRS	5.112507803	6.2	6.540264366	4.2	2.674387483	3.26802058	9.682677286	16.61666667
SERTRS2	5.112507803	6.2	6.540264366	4.2	2.674387483	3.26802058	9.682677286	16.61666667
SFGTHi	5.939327578	6.2	13.83362114	4.2	13.34901614	3.26802058	23.55676111	16.61666667
SGDS	22.73044042	6.2	15.82570616	4.2	6.736857498	3.26802058	28.55753987	16.61666667
SGSAD	4.688941687	6.2	4.841283591	4.2	2.418219004	3.26802058	14.50707575	16.61666667
SHCHCS3	2.909501231	6.2	3.502100308	4.2	1.552127442	3.26802058	6.39338935	16.61666667
SHCHD2	0.34	0.34	0.34	0.34	0.131828104	0.131828104	3.545778219	16.61666667
SHCHF	0.34	0.34	0.34	0.34	0.131828104	0.131828104	1.756918967	16.61666667
SHGO	5.501768548	6.2	12.34501463	4.2	4.32555818	3.26802058	24.70083254	16.61666667
SHK3Dr	12.4472033	6.2	28.15539877	4.2	14.02128253	3.26802058	237	237
SHK3Dr_b	5.878782789	6.2	7.540067254	4.2	3.461663514	3.26802058	0.091	0.091
SHKK	9.571070917	6.2	32.49496618	4.2	12.93434428	3.26802058	106.9273684	16.61666667
SHSL1	10	10	10	10	7.322629608	7.322629608	117	117
SLNTtpp	7.379503994	6.2	22.64703417	4.2	21.87028232	3.26802058	13.94801967	16.61666667
SOTA	8.391734481	6.2	7.910675685	4.2	3.569772572	3.26802058	3	3
SPMDAT1	5.748397564	6.2	9.749046087	4.2	4.338395177	3.26802058	25.77561001	16.61666667
SPMDAT2	5.748397564	6.2	9.749046087	4.2	4.338395177	3.26802058	25.77561001	16.61666667
SPMS	0.396792572	6.2	0.993811031	0.993811031	0.993811031	0.993811031	3.394984688	16.61666667
SPODM	2.938264956	6.2	4.466706532	4.2	1.8877791	3.26802058	13.76875091	16.61666667
SPODMpp	8.536495352	6.2	13.21001597	4.2	3.153880086	3.26802058	10.84950166	16.61666667
SQGH	7.519859322	6.2	11.4611603	4.2	2.964041989	3.26802058	8.370694946	16.61666667
SQVOSI	5.576092349	6.2	14.64795914	4.2	6.062961634	3.26802058	8.884053904	16.61666667
SSALx	1.500299955	6.2	1.851989429	4.2	1.412028725	3.26802058	34.47684176	16.61666667
SSALy	14.37768322	6.2	32.02801099	4.2	12.18545255	3.26802058	100.3961149	16.61666667
SUCBZL	2.805668702	6.2	1.396733073	1.396733073	1.396733073	1.396733073	7.880613257	16.61666667
SUCBZS	0.191350028	6.2	0.611388907	0.611388907	0.611388907	0.611388907	4.184818102	16.61666667
SUCDi	285.0829479	6.2	188.9244371	4.2	91.613964	3.26802058	87	87
SUCOAS	5.362615402	6.2	5.136593473	4.2	4.198714634	3.26802058	44.7	44.7
SUCOAS_b	36.91980053	6.2	42.58453895	4.2	61.70109925	3.26802058	19.6	19.6
SULR	10.80787711	6.2	6.02573911	4.2	4.395033231	3.26802058	12.92397737	16.61666667
SULRi	6.134702871	6.2	9.687761178	4.2	3.396362542	3.26802058	65	65
T2DECAI	3.698224544	6.2	2.04743284	2.04743284	2.04743284	2.04743284	10.05718285	16.61666667
T2DECAI_b	3.698224544	6.2	4.694829338	4.2	2.653290942	3.26802058	10.05718285	16.61666667
TAGURr	4.488072198	6.2	5.494150344	4.2	2.578188247	3.26802058	11.50972807	16.61666667
TAGURr_b	7.335644088	6.2	5.967464218	4.2	2.951024892	3.26802058	9.397088838	16.61666667
TALA	14.52817633	6.2	30.26565123	4.2	39.83540704	3.26802058	71.4	71.4
TALA_b	5.660667608	6.2	12.50086255	4.2	3.302748729	3.26802058	18.11350854	16.61666667
TARTD	7.726540687	6.2	22.08161123	4.2	3.088357014	3.26802058	6.240330999	16.61666667
TAUDO	4.910167493	6.2	5.818963371	4.2	2.882486537	3.26802058	12.01902005	16.61666667
TDP	4.76062727	6.2	7.673992269	4.2	4.813342582	3.26802058	9.940063595	16.61666667
TDPADGAT	4.824766199	6.2	7.164280411	4.2	4.807875415	3.26802058	7.307812478	16.61666667
TDPAGTA	4.879984488	6.2	7.315692205	4.2	3.269247932	3.26802058	0.38	0.38
TDPDRE	3.158594889	6.2	3.910464189	3.910464189	3.910464189	3.910464189	8.460009075	16.61666667
TDPDRR	0.593523708	6.2	1.226031655	1.226031655	1.226031655	1.226031655	47.79241908	16.61666667
TDPGDH	8.854079855	6.2	7.068448494	4.2	2.738548425	3.26802058	4.9	4.9
TDSK	5.143684776	6.2	16.7126626	16.7126626	16.7126626	16.7126626	9.793433876	16.61666667
TEO2M	4.763614981	6.2	8.029796141	4.2	3.591814962	3.26802058	14.99833752	16.61666667
TGBPA	7.057866783	6.2	17.3211657	4.2	4.063198324	3.26802058	0.015	0.015
TGBPA_b	7.095179581	6.2	21.5106953	4.2	3.298650181	3.26802058	5.523415765	16.61666667
THD2pp	14.75552344	6.2	6.867054559	4.2	3.840832418	3.26802058	13.20285444	16.61666667
ThDPAT	5.835371002	6.2	8.007072222	4.2	3.651277761	3.26802058	12.30180277	16.61666667
THDPS	2.4	2.4	2.4	2.4	1.677663217	1.677663217	25.43311863	16.61666667
THFAT	3.450915587	6.2	6.514084794	4.2	3.264594631	3.26802058	21.97239741	16.61666667
THIORDXi	11.46557852	6.2	26.70817603	4.2	5.927244334	3.26802058	13.70037274	16.61666667
THRA	7.867636155	6.2	17.37149314	4.2	4.288813992	3.26802058	1.1	1.1
THRA2	18.64629653	6.2	65.020773	4.2	66.09962968	3.26802058	176.3677119	16.61666667
THRA2i	4.687329226	6.2	13.53119048	4.2	3.322615304	3.26802058	8.060885017	16.61666667
THRAi	4.687329226	6.2	13.53119048	4.2	3.322615304	3.26802058	8.060885017	16.61666667
THRD	22.67619775	6.2	30.11043699	4.2	21.94134899	3.26802058	88	88
THRD_L	18.48582527	6.2	72.44423437	4.2	27.9180832	3.26802058	16.86496155	16.61666667
THRS	4	4	28.64600854	28.64600854	28.64600854	28.64600854	4	4
THRTRS	5.112507803	6.2	6.540264366	4.2	2.674387483	3.26802058	90	90
THZPSN3	0.438201533	6.2	0.15083121	4.2	0.037487991	3.26802058	7.202772847	16.61666667
TKT1	76.88051225	6.2	86.42691399	4.2	66.23792658	3.26802058	58.50831987	16.61666667
TKT1_b	8.470600795	6.2	10.95765005	4.2	6.079899579	3.26802058	12.07532951	16.61666667
TKT2	151.1003363	6.2	129.9888128	4.2	32.27802548	3.26802058	21.40299299	16.61666667
TKT2_b	13.1436071	6.2	9.361697573	4.2	3.049336396	3.26802058	7.230741573	16.61666667
TMAOR1	32.22330283	6.2	10.04658449	4.2	2.247716159	3.26802058	18.93254383	16.61666667
TMAOR1pp	45.83974111	6.2	11.30964376	4.2	2.447084281	3.26802058	13.62244434	16.61666667
TMAOR2	28.16137769	6.2	11.64057234	4.2	2.269610269	3.26802058	17.9172529	16.61666667
TMAOR2pp	45.83974111	6.2	11.30964376	4.2	2.447084281	3.26802058	13.62244434	16.61666667
TMDK1	5.744081073	6.2	8.466423828	4.2	3.730056229	3.26802058	6.288315785	16.61666667
TMDPP	5.070057476	6.2	6.201990821	4.2	2.99157148	3.26802058	198	198
TMDPP_b	5.070057476	6.2	6.201990821	4.2	2.99157148	3.26802058	14.60053306	16.61666667
TMDS	7.4	7.4	7.4	7.4	4.639885091	4.639885091	3.2	3.2
TMK	4.740063093	6.2	6.114627203	4.2	3.529747069	3.26802058	17.72565984	16.61666667
TMPK	0.23	0.23	0.23	0.23	0.20624943	0.20624943	5.472962389	16.61666667
TMPPP	0.02	0.02	0.021425883	0.021425883	0.021425883	0.021425883	6.660133327	16.61666667
TPI	72	72	193.9065725	193.9065725	193.9065725	193.9065725	9000	9000
TPI_b	46.04696571	6.2	129.2332431	4.2	80.2548768	3.26802058	1713.25062	16.61666667
TPRDCOAS	7.019643247	6.2	16.27141144	4.2	7.748390615	3.26802058	18.81997997	16.61666667
TRDR	11.22223213	6.2	35.45808956	4.2	7.087490132	3.26802058	18.70152046	16.61666667
TRE6PH	17.15119735	6.2	14.49824047	4.2	9.316940351	3.26802058	18.42756347	16.61666667
TRE6PP	7.631454521	6.2	11.76893488	4.2	4.831614737	3.26802058	132.7111354	16.61666667
TRE6PS	6.463432843	6.2	7.913142389	4.2	3.635586255	3.26802058	3.2	3.2
TREH	5.585871631	6.2	18.29987189	4.2	4.644638623	3.26802058	199	199
TREHpp	5.724866687	6.2	20.42507926	4.2	8.700817517	3.26802058	199	199
TRPAS2	16.02715941	6.2	28.98710156	4.2	6.077886279	3.26802058	4	4
TRPAS2_b	5	5	5	5	3.364753299	3.26802058	8.59886439	16.61666667
TRPS1	10.23643354	6.2	54.6504589	4.2	2.991087803	3.26802058	6.64	6.64
TRPS2	19.30726152	6.2	71.4293253	4.2	4.797278889	3.26802058	0.23	0.23
TRPS3	13.01135537	6.2	88.20490405	4.2	4.112822221	3.26802058	0.005	0.005
TRPTRS	5.112507803	6.2	6.540264366	4.2	2.674387483	3.26802058	1.5	1.5
TRSARr	10.77807594	6.2	28.67310486	4.2	4.31335128	3.26802058	27.51309624	16.61666667
TRSARr_b	32.17574941	6.2	80.201409	4.2	34.25960842	3.26802058	82.89724333	16.61666667
TYRL	0.006	0.006	0.014336941	0.014336941	0.014336941	0.014336941	14.21136401	16.61666667
TYROXDApp	6.403926081	6.2	20.51675433	4.2	2.736612038	3.26802058	7.39133965	16.61666667
TYRPpp	4.470424594	6.2	15.66741437	4.2	3.801374927	3.26802058	11.16500359	16.61666667
TYRTA	15.11289888	6.2	7.80073017	4.2	3.166872273	3.26802058	31.46142532	16.61666667
TYRTA_b	7.872248205	6.2	12.09633684	4.2	7.254808592	3.26802058	7.847785959	16.61666667
TYRTRS	5.112507803	6.2	6.540264366	4.2	2.674387483	3.26802058	0.74	0.74
U23GAAT	36	36	36	36	1.391719725	1.391719725	23	23
UAAGDS	8	8	8	8	4.160067088	4.160067088	7.964311446	16.61666667
UACGALPpp	3.653675191	6.2	4.290650748	4.2	5.821825133	3.26802058	9.075523587	16.61666667
UACGAMPpp	3.653675191	6.2	4.290650748	4.2	5.821825133	3.26802058	9.075523587	16.61666667
UACMAMO	5.559575287	6.2	5.726958246	4.2	2.462367193	3.26802058	19.55801687	16.61666667
UAG2E	3.735036984	6.2	3.948776161	4.2	3.055022856	3.26802058	7.1	7.1
UAG2E_b	3.735036984	6.2	3.948776161	4.2	3.055022856	3.26802058	8.101536315	16.61666667
UAGAAT	1.33390985	6.2	2.449771866	4.2	1.541358627	3.26802058	7.166666667	7.166666667
UAGAAT_b	4.083427162	6.2	21.64259915	4.2	2.995760302	3.26802058	18.86391475	16.61666667
UAGCVT	3.3	3.3	3.3	3.3	1.397777576	1.397777576	2.4	2.4
UAGDP	16	16	16	16	7.491128736	7.491128736	330	330
UAGPT3	17	17	17	17	6.150295751	6.150295751	0.716666667	0.716666667
UAMAGS	29	29	29	29	4.523613626	4.523613626	6.716666667	6.716666667
UAMAS	14	14	14	14	2.786797183	2.786797183	16.33333333	16.33333333
UAPGR	43	43	43	43	5.838931536	5.838931536	51	51
UDCPDP	1.891156539	6.2	23.72816257	4.2	3.514050573	3.26802058	9	9
UDCPDPpp	4.347293023	6.2	26.48728994	4.2	4.711047566	3.26802058	9	9
UDCPDPS	0.14	0.14	0.14	0.14	0.062705118	0.062705118	0.977375394	16.61666667
UDCPPtppi	5.760042456	6.2	12.8197036	4.2	7.098511645	3.26802058	17.35271477	16.61666667
UDPG4E	7.646582989	6.2	53.15249359	4.2	4.767773069	3.26802058	0.00026	0.00026
UDPG4E_b	15.72188805	6.2	121.1025318	4.2	42.0630197	3.26802058	960	960
UDPGALM	5.362586524	6.2	8.949508864	4.2	2.616505473	3.26802058	8.124675569	16.61666667
UDPGALPpp	3.653675191	6.2	4.290650748	4.2	5.821825133	3.26802058	9.075523587	16.61666667
UDPGD	4.837900788	6.2	8.356890087	4.2	4.075012422	3.26802058	8.356853985	16.61666667
UDPGDC	6.988958921	6.2	3.962693058	4.2	5.371393733	3.26802058	8.336253666	16.61666667
UDPGPpp	3.653675191	6.2	4.290650748	4.2	5.821825133	3.26802058	9.075523587	16.61666667
UDPGPT	11.53090153	6.2	7.508014353	4.2	2.703732931	3.26802058	14.93453695	16.61666667
UDPGPT_b	11.53090153	6.2	7.508014353	4.2	2.703732931	3.26802058	14.93453695	16.61666667
UDPKAAT	4.858898348	6.2	6.936335281	4.2	3.291144373	3.26802058	7.171351195	16.61666667
UDPKAAT_b	9.17148908	6.2	8.176139422	4.2	3.659509506	3.26802058	16.33441337	16.61666667
UGCIAMH	7.454360534	6.2	16.71850973	4.2	10.07596411	3.26802058	20.95110986	16.61666667
UGLCURPpp	3.653675191	6.2	4.290650748	4.2	5.821825133	3.26802058	9.075523587	16.61666667
UGLT	29.31929887	6.2	80.53443422	4.2	43.48851531	3.26802058	24	24
UGLT_b	10.42456591	6.2	5.202513634	4.2	3.796936529	3.26802058	67.95354985	16.61666667
UGLYCH	6.020472168	6.2	9.329909563	4.2	5.374961834	3.26802058	11.31280592	16.61666667
UGMDDS	16	16	16	16	8.686549876	8.686549876	18	18
UHGADA	21	21	21	21	12.98895281	12.98895281	3.3	3.3
ULA4NFT	5.191887532	6.2	4.564273217	4.2	3.740214545	3.26802058	6.693682905	16.61666667
ULA4Ntppi	5.331260252	6.2	10.1089185	4.2	7.353592324	3.26802058	21.81649929	16.61666667
UM3PL	5.199688291	6.2	7.798828688	4.2	2.563138793	3.26802058	7.523337473	16.61666667
UM4PCP	4.185510589	6.2	17.91311836	4.2	3.73361313	3.26802058	61.04554544	16.61666667
UM4PL	5.199688291	6.2	7.798828688	4.2	2.563138793	3.26802058	7.523337473	16.61666667
UMPK	10.8818359	6.2	26.55654966	4.2	16.58327088	3.26802058	25.99294972	16.61666667
UMPK_b	6.365780163	6.2	9.144561002	4.2	4.60132076	3.26802058	42.91894636	16.61666667
UPLA4FNF	7.688934311	6.2	27.99083097	4.2	11.21594986	3.26802058	22.74503656	16.61666667
UPLA4FNT	5.798199633	6.2	10.26774678	4.2	4.922288003	3.26802058	30.69323005	16.61666667
UPP3MT	0.073574714	6.2	0.112264527	4.2	0.064753524	3.26802058	1.230289046	16.61666667
UPP3S	1	1	1	1	0.912842913	0.912842913	500	500
UPPDC1	0.81	0.81	0.81	0.81	0.068512599	0.068512599	6.406599729	16.61666667
UPPRT	4.995639607	6.2	8.994680523	4.2	4.041458341	3.26802058	12.21646303	16.61666667
URACPAH	8.61958201	6.2	11.30339574	4.2	5.205230459	3.26802058	25.50669327	16.61666667
URDGLYCD	4.441073706	6.2	4.858579972	4.2	3.287934619	3.26802058	10.34855491	16.61666667
URIC	5.728748094	6.2	5.225888984	4.2	2.496258482	3.26802058	13.17249886	16.61666667
URIH	5.971949404	6.2	9.722481565	4.2	3.313923273	3.26802058	10.85	10.85
URIK1	4.990047093	6.2	9.781449411	4.2	3.57669083	3.26802058	11.93240132	16.61666667
URIK2	5.091461043	6.2	10.11585314	4.2	3.63327133	3.26802058	12.37601689	16.61666667
USHD	3.91578614	6.2	16.59419996	16.59419996	16.59419996	16.59419996	12.28383627	16.61666667
VALTA	8.961800001	6.2	8.280616484	4.2	3.405526005	3.26802058	32.22821237	16.61666667
VALTA_b	8.8	8.8	19.05328774	19.05328774	19.05328774	19.05328774	10.59765904	16.61666667
VALTRS	5.112507803	6.2	6.540264366	4.2	2.674387483	3.26802058	50	50
VPAMTr	6.639770103	6.2	17.83093984	4.2	4.407650643	3.26802058	20.42629098	16.61666667
VPAMTr_b	5.467449392	6.2	49.25293796	49.25293796	49.25293796	49.25293796	11.01276374	16.61666667
WCOS	3.699897558	6.2	4.679335176	4.2	2.326041716	3.26802058	13.68824222	16.61666667
X5PL3E	6.030385166	6.2	6.859352686	4.2	3.454009607	3.26802058	10.16920339	16.61666667
XAND	9.083752062	6.2	8.444484328	4.2	2.265329694	3.26802058	9.505778775	16.61666667
XPPT	4.009972817	6.2	5.614090394	4.2	3.190257865	3.26802058	150	150
XTSNH	6.355003765	6.2	9.477222049	4.2	3.447988497	3.26802058	5.880763221	16.61666667
XYHDL	8.439438725	6.2	9.340748445	4.2	2.82277741	3.26802058	9.859696262	16.61666667
XYLI1	8.14642486	6.2	6.88501156	4.2	3.27099977	3.26802058	13.97059034	16.61666667
XYLI1_b	8.14642486	6.2	6.88501156	4.2	3.27099977	3.26802058	13.97059034	16.61666667
XYLI2	9.749726362	6.2	6.501958252	4.2	3.245985849	3.26802058	13.66605498	16.61666667
XYLI2_b	11.18773487	6.2	8.439553406	4.2	3.897313808	3.26802058	15.50759938	16.61666667
XYLK	4.579616406	6.2	6.380818755	4.2	2.528225427	3.26802058	9.379294311	16.61666667
XYLK2	5.6024749	6.2	8.496333803	4.2	2.797533915	3.26802058	10.00308161	16.61666667
YUMPS	5.350257515	6.2	7.315183041	4.2	3.840615133	3.26802058	13.22914416	16.61666667
YUMPS_b	4.749254522	6.2	7.200736629	4.2	3.606844714	3.26802058	10.12150034	16.61666667
